SchoolYear;RCDTS;School;Enrollment;FAEnrollment;iepp;eavpp;doepp;ALLCourses;FACourses;ALLTeachers;FATeachers;ALLTeachersCalc;FATeachersCalc
2017;1,30411E+14;Bethel Grade School;197;0;5574;127336;9746;1306;0;11;0;11;0
2017;1,30411E+14;Farrington Elem School;66;0;4094;89330;8135;6;0;1;0;1;0
2017;1,30412E+14;Mount Vernon High School;1238;371;6901;376931;14580;13229;755;73;5;73;5
2017;1,3058E+14;Raccoon Cons Elem School;253;0;5796;150044;9411;1244;0;;;;
2017;1,3058E+14;Kell Grade School;117;90;5664;79114;9976;2441;378;;;;
2017;1,3058E+14;Iuka Comm Cons School;212;155;5793;75886;9608;1389;226;13;4;14;5
2017;1,3058E+14;Selmaville Elem School;260;253;4621;152722;8140;2476;579;;;;
2017;1,30581E+14;Patoka Sr High School;66;0;5665;140363;10933;936;0;9;0;9;0
2017;1,30581E+14;Patoka Jr High School;38;0;5665;140363;10933;554;0;6;0;6;0
2017;1,30581E+14;Patoka Elem School;144;0;5665;140363;10933;1878;0;11;0;11;0
2017;1,30581E+14;Hawthorn Elem School;439;327;5038;91849;7657;2684;656;25;2;26;3
2017;1,30581E+14;Franklin Park Middle School;536;525;5038;91849;7657;5518;1050;35;5;38;8
2017;1,30581E+14;Central City Elem School;312;41;3902;60054;6781;1998;41;18;2;18;2
2017;1,30581E+14;Centralia Jr High School;560;289;6280;89430;10239;3611;313;39;3;40;4
2017;1,30581E+14;Field Kindergarten Center;191;164;6280;89430;10239;1486;328;9;8;9;8
2017;1,30581E+14;Jordan Elem School;272;235;6280;89430;10239;2051;479;15;14;15;14
2017;1,30581E+14;Centralia Jr High School;149;127;6280;89430;10239;1030;137;8;2;8;2
2017;1,30581E+14;Schiller Elem School;211;196;6280;89430;10239;1705;405;12;11;12;11
2017;1,30582E+14;Centralia High School;981;269;7349;219560;13488;13123;583;66;3;66;3
2017;1,30584E+14;South Central High School;208;75;6042;88530;10290;2766;135;20;3;22;5
2017;1,30584E+14;South Central Middle School;136;37;6042;88530;10290;1944;88;15;2;16;3
2017;1,30584E+14;South Central Elementary-Kinmundy;264;261;6042;88530;10290;2282;533;20;14;21;15
2017;1,30585E+14;Sandoval Sr High School;136;45;5276;39704;9381;1641;77;13;1;13;1
2017;1,30585E+14;Sandoval Jr High School;61;16;5276;39704;9381;788;31;6;0;6;0
2017;1,30585E+14;Sandoval Elem School;264;0;5276;39704;9381;2994;0;18;0;18;0
2017;1,30586E+14;Salem Community High School;730;174;6215;246814;10469;9782;302;45;3;47;5
2017;1,30587E+14;Odin Attendance Center 9-12;80;4;5920;45257;9246;823;4;11;1;11;1
2017;1,30587E+14;Odin Attendance Center K-8;192;76;5920;45257;9246;1641;76;14;1;14;1
2017;1,3095E+14;Oakdale Grade School;80;0;4379;130785;8777;18;0;1;0;1;0
2017;1,3095E+14;Okawville Jr/Sr High School;275;49;5558;134639;11356;3483;94;22;1;22;1
2017;1,3095E+14;Okawville Grade School;285;210;5558;134639;11356;3226;663;18;2;22;6
2017;1,3095E+14;Irvington Elem School;65;0;6220;211166;11931;333;0;6;0;6;0
2017;1,3095E+14;Ashley Com Consolidated School;150;149;4868;159778;8682;1490;298;11;8;11;8
2017;1,3095E+14;Nashville Grade School;555;247;5199;216046;8856;3906;590;35;2;35;2
2017;1,30951E+14;Nashville Comm High School;423;194;6315;370296;11576;5368;494;29;2;30;3
2017;1,50163E+14;Amundsen High School;1196;908;10396;176452;15378;15929;1886;69;7;75;13
2017;1,50163E+14;Bogan High School;855;351;10396;176452;15378;10236;757;55;3;56;4
2017;1,50163E+14;Carver Military Academy HS;504;377;10396;176452;15378;6889;890;32;3;35;6
2017;1,50163E+14;Farragut Career Academy HS;878;387;10396;176452;15378;10993;871;62;5;63;5
2017;1,50163E+14;Fenger Academy High School;267;203;10396;176452;15378;2919;480;22;2;23;3
2017;1,50163E+14;Foreman High School;980;411;10396;176452;15378;11294;1102;72;7;81;11
2017;1,50163E+14;Back of The Yards IB HS;1051;886;10396;176452;15378;14494;1879;69;8;72;11
2017;1,50163E+14;Gage Park High School;368;139;10396;176452;15378;3994;415;28;3;29;4
2017;1,50163E+14;Harlan Community Academy HS;532;295;10396;176452;15378;6171;651;36;4;41;9
2017;1,50163E+14;Harper High School;192;138;10396;176452;15378;2152;303;18;2;19;2
2017;1,50163E+14;Hirsch Metropolitan High School;210;115;10396;176452;15378;2312;217;16;1;16;1
2017;1,50163E+14;Hubbard High School;1836;1028;10396;176452;15378;24232;2328;93;8;97;12
2017;1,50163E+14;Hyde Park Academy High School;804;419;10396;176452;15378;9706;806;52;3;54;5
2017;1,50163E+14;Kelly High School;2188;1215;10396;176452;15378;26786;2604;134;11;143;18
2017;1,50163E+14;Kelvyn Park High School;599;133;10396;176452;15378;4993;293;35;2;39;5
2017;1,50163E+14;Kennedy High School;1739;902;10396;176452;15378;22664;2276;102;8;114;18
2017;1,50163E+14;Kenwood Academy High School;1809;1073;10396;176452;15378;20622;2551;89;12;96;19
2017;1,50163E+14;Lake View High School;1334;832;10396;176452;15378;17749;1864;81;7;82;8
2017;1,50163E+14;Lane Technical High School;4212;2664;10396;176452;15378;54312;6730;206;20;224;37
2017;1,50163E+14;Marshall Metropolitan High School;421;275;10396;176452;15378;4547;553;31;2;32;3
2017;1,50163E+14;Mather High School;1605;846;10396;176452;15378;20150;1851;94;7;98;10
2017;1,50163E+14;Morgan Park High School;1454;866;10396;176452;15378;17414;1794;77;8;83;14
2017;1,50163E+14;Phillips Academy High School;643;286;10396;176452;15378;7346;571;45;7;50;12
2017;1,50163E+14;Roosevelt High School;1281;460;10396;176452;15378;13770;1074;76;4;79;7
2017;1,50163E+14;Schurz High School;1908;1131;10396;176452;15378;23661;2823;115;11;124;20
2017;1,50163E+14;Senn High School;1491;1042;10396;176452;15378;19036;2858;89;14;97;20
2017;1,50163E+14;King College Prep High School;646;492;10396;176452;15378;8494;1308;45;8;47;10
2017;15016299025003C;Perspectives Charter High School;1812;3;10396;176452;15378;343;3;;;;
2017;1,50163E+14;Steinmetz College Prep HS;1472;952;10396;176452;15378;17949;2121;87;8;93;14
2017;1,50163E+14;Sullivan High School;713;386;10396;176452;15378;7885;755;42;6;46;10
2017;1,50163E+14;Taft High School;3377;1918;10396;176452;15378;40960;4482;173;16;190;31
2017;1,50163E+14;Tilden Career Communty Academy HS;307;197;10396;176452;15378;2178;236;28;2;28;2
2017;1,50163E+14;Von Steuben Metro Science HS;1744;762;10396;176452;15378;23560;1877;103;13;114;24
2017;1,50163E+14;Lincoln Park High School;2159;1467;10396;176452;15378;28964;3314;124;14;137;24
2017;1,50163E+14;Washington G High School;1461;761;10396;176452;15378;18741;1494;92;6;94;8
2017;1,50163E+14;Wells Community Academy HS;401;266;10396;176452;15378;5099;634;33;3;33;3
2017;15016299025004C;Youth Connections Charter HS;6017;0;10396;176452;15378;167;0;;;;
2017;1,50163E+14;Crane Medical Prep HS;616;353;10396;176452;15378;7749;693;39;3;42;5
2017;1,50163E+14;Disney II Magnet HS;735;379;10396;176452;15378;6539;943;45;6;49;9
2017;15016299025005C;North Lawndale Charter HS;804;0;10396;176452;15378;210;0;;;;
2017;15016299025006C;Noble Street Charter Schools;12416;42;10396;176452;15378;3690;46;;;;
2017;15016299025007C;Young Womens Leadership Chartr HS;262;0;10396;176452;15378;64;0;;;;
2017;15016299025008C;Aspira Charter Schools;1349;1;10396;176452;15378;299;1;;;;
2017;15016299025009C;Ace Technical Charter High School;425;0;10396;176452;15378;815;0;;;;
2017;15016299025010C;Urban Prep Chtr Acad Englewood HS;333;0;10396;176452;15378;91;0;;;;
2017;15016299025012C;IHSCA Charter High School;773;0;10396;176452;15378;293;0;;;;
2017;15016299025013C;Urban Prep Chtr Acad Bronzeville;;;10396;176452;15378;129;0;;;;
2017;15016299025013C;Urban Prep Chtr Acad Bronzeville HS;379;0;10396;176452;15378;;;;;;
2017;15016299025015C;EPIC Academy High School;544;0;10396;176452;15378;188;0;;;;
2017;15016299025016C;Urban Prep Chtr Acad West Campus;;;10396;176452;15378;61;0;;;;
2017;15016299025016C;Urban Prep Chtr Acad West Campus HS;277;0;10396;176452;15378;;;;;;
2017;15016299025019C;Legal Prep Academy Charter HS;320;0;10396;176452;15378;531;0;;;;
2017;15016299025020C;IJLA Charter High School;186;0;10396;176452;15378;46;0;;;;
2017;15016299025022C;Intrinsic Charter High School;1002;2;10396;176452;15378;208;2;;;;
2017;1,50163E+14;Chicago Vocational Career Acad HS;1006;480;10396;176452;15378;10653;996;59;9;62;12
2017;1,50163E+14;Dunbar Vocational Career Acad HS;591;301;10396;176452;15378;6322;636;14;2;15;3
2017;1,50163E+14;Jones College Prep High School;1833;1170;10396;176452;15378;24693;2631;102;11;109;16
2017;1,50163E+14;Prosser Career Academy HS;1401;830;10396;176452;15378;18212;1723;92;10;101;15
2017;1,50163E+14;Richards Career Academy HS;278;148;10396;176452;15378;3065;291;23;1;28;2
2017;1,50163E+14;Simeon Career Academy High School;1367;799;10396;176452;15378;16201;1682;69;10;73;14
2017;1,50163E+14;Corliss High School;409;215;10396;176452;15378;4865;531;32;5;33;6
2017;1,50163E+14;Clemente Community Academy HS;761;478;10396;176452;15378;9365;1010;49;4;50;5
2017;1,50163E+14;Manley Career Academy High School;207;92;10396;176452;15378;2128;170;19;2;23;6
2017;1,50163E+14;Curie Metropolitan High School;3018;1909;10396;176452;15378;38730;4706;176;18;189;31
2017;1,50163E+14;Julian High School;684;385;10396;176452;15378;8033;1024;42;5;43;6
2017;1,50163E+14;Young Magnet High School;2117;1229;10396;176452;15378;24412;2961;109;15;113;19
2017;1,50163E+14;Robeson High School;199;105;10396;176452;15378;2045;177;15;1;15;1
2017;1,50163E+14;Juarez Community Academy HS;1644;1130;10396;176452;15378;21308;2305;96;8;99;10
2017;1,50163E+14;Chicago HS for Agricult Sciences;721;180;10396;176452;15378;9036;354;43;3;44;4
2017;1,50163E+14;Hancock College Preparatory HS;898;551;10396;176452;15378;12197;1277;53;7;56;9
2017;1,50163E+14;Brooks College Prep Academy HS;923;618;10396;176452;15378;11866;1474;50;9;58;16
2017;1,50163E+14;Northside College Preparatory Hs;1069;687;10396;176452;15378;14402;1489;60;7;61;8
2017;1,50163E+14;Chicago Military Academy HS;297;202;10396;176452;15378;3976;426;18;2;19;3
2017;1,50163E+14;Payton College Preparatory HS;980;718;10396;176452;15378;13376;1590;54;9;58;13
2017;1,50163E+14;Hope College Prep High School;162;83;10396;176452;15378;1664;134;15;1;15;1
2017;1,50163E+14;Phoenix Military Academy HS;542;190;10396;176452;15378;7192;380;24;1;26;2
2017;1,50163E+14;Spry Community Links High School;207;6;10396;176452;15378;1637;6;16;0;16;0
2017;1,50163E+14;Chicago Academy High School;561;372;10396;176452;15378;7485;795;37;2;37;2
2017;1,50163E+14;Bowen High School;378;175;10396;176452;15378;4190;353;27;3;29;5
2017;1,50163E+14;North-Grand High School;989;449;10396;176452;15378;12346;1054;55;3;59;6
2017;1,50163E+14;Raby High School;424;243;10396;176452;15378;5295;484;36;3;36;3
2017;1,50163E+14;Clark Acad Prep Magnet High Schl;563;345;10396;176452;15378;6917;767;32;5;35;7
2017;1,50163E+14;Rickover Naval Academy High Schl;571;240;10396;176452;15378;6768;615;31;4;33;6
2017;1,50163E+14;Uplift Community High School;313;226;10396;176452;15378;3746;510;23;2;23;2
2017;1,50163E+14;World Language High School;348;212;10396;176452;15378;4594;463;41;4;45;7
2017;1,50163E+14;Douglass Academy High School;190;31;10396;176452;15378;2034;55;13;1;13;1
2017;1,50163E+14;Devry Advantage Academy High Schl;197;138;10396;176452;15378;2582;271;9;1;9;1
2017;1,50163E+14;Lindblom Math & Science Acad HS;1293;694;10396;176452;15378;14216;1587;76;10;80;13
2017;1,50163E+14;Bronzeville Scholastic HS;386;197;10396;176452;15378;4962;413;32;3;35;6
2017;1,50163E+14;School of Social Justice HS;320;200;10396;176452;15378;4017;415;32;3;36;7
2017;1,50163E+14;Multicultural Acad of Scholarshp;;;10396;176452;15378;3367;533;;;;
2017;1,50163E+14;Multicultural Acad of Scholarshp HS;271;218;10396;176452;15378;;;31;3;32;4
2017;1,50163E+14;Infinity Math  Science & Tech HS;409;212;10396;176452;15378;5597;558;38;4;41;6
2017;1,50163E+14;Collins Academy High School;314;169;10396;176452;15378;3622;391;26;2;27;3
2017;1,50163E+14;Team Englewood Comm Acad HS;169;141;10396;176452;15378;2006;300;16;4;18;6
2017;1,50163E+14;Austin College and Career Academy;;;10396;176452;15378;3559;427;;;;
2017;1,50163E+14;Austin College and Career Academy High School;347;166;10396;176452;15378;;;27;2;27;2
2017;1,50163E+14;Orr Academy High School;458;182;10396;176452;15378;4780;388;29;1;29;1
2017;1,50163E+14;Air Force Acad High School;338;186;10396;176452;15378;4445;390;21;2;21;2
2017;1,50163E+14;Alcott Humanities High School;333;133;10396;176452;15378;4303;274;26;3;26;3
2017;1,50163E+14;Chicago Technology Academy HS;283;143;10396;176452;15378;4112;397;;;;
2017;1,50163E+14;Chicago HS for the Arts;608;1;10396;176452;15378;160;1;;;;
2017;1,50163E+14;Ogden Int High School;752;354;10396;176452;15378;5320;739;35;8;40;13
2017;1,50163E+14;Williams Medical Prep High Sch;241;158;10396;176452;15378;3043;414;23;3;26;5
2017;1,50163E+14;Westinghouse High School;1159;899;10396;176452;15378;15542;2140;84;11;95;22
2017;1,50163E+14;Solorio Academy High School;1163;568;10396;176452;15378;15675;1437;77;7;79;9
2017;1,50163E+14;South Shore Intl Col Prep HS;597;473;10396;176452;15378;7914;1000;43;5;46;7
2017;1,50163E+14;Goode STEM Academy HS;861;346;10396;176452;15378;6948;551;57;4;57;4
2017;1,50163E+14;Chicago Excel Academy HS;386;155;10396;176452;15378;2879;404;;;;
2017;15016299025201C;Chicago International Charter;8835;4;10396;176452;15378;768;6;;;;
2017;1,50163E+14;Jackson M Elem School;356;274;10396;176452;15378;2715;285;19;14;19;14
2017;1,50163E+14;Green  W Elem School;372;301;10396;176452;15378;3007;322;20;13;23;16
2017;15016299025204C;Univ of Chicago Charter Schools;1796;0;10396;176452;15378;112;0;;;;
2017;1,50163E+14;Addams Elem School;719;641;10396;176452;15378;5483;1273;37;20;38;21
2017;1,50163E+14;Agassiz Elem School;476;423;10396;176452;15378;5604;1370;32;2;34;4
2017;1,50163E+14;Alcott Elem School;591;488;10396;176452;15378;4846;977;31;10;35;14
2017;1,50163E+14;Aldridge Elem School;180;150;10396;176452;15378;1198;150;14;1;15;1
2017;1,50163E+14;Armour Elem School;268;55;10396;176452;15378;1905;55;13;1;13;1
2017;1,50163E+14;Armstrong G Elem IntL Studies;1425;1157;10396;176452;15378;11971;2067;59;5;61;6
2017;15016299025205C;Acero Chtr Sch Network;8035;4;10396;176452;15378;364;4;;;;
2017;1,50163E+14;Audubon Elem School;538;446;10396;176452;15378;4522;894;24;20;25;21
2017;1,50163E+14;Avalon Park Elem School;327;250;10396;176452;15378;1990;264;18;11;18;11
2017;1,50163E+14;Barnard Elem Comp Math & Sci Ctr;303;259;10396;176452;15378;2504;260;16;7;22;13
2017;1,50163E+14;Barry Elem School;661;557;10396;176452;15378;6024;816;31;24;31;24
2017;1,50163E+14;Barton Elem School;446;246;10396;176452;15378;2791;246;25;2;25;2
2017;1,50163E+14;Bass Elem School;456;366;10396;176452;15378;4025;864;24;20;27;23
2017;15016299025206C;Locke A Elem Charter Academy;493;0;10396;176452;15378;;;;;;
2017;1,50163E+14;Bateman Elem School;969;827;10396;176452;15378;8365;1253;44;33;45;34
2017;1,50163E+14;Nicholson Technology Acad Elem Sc;;;10396;176452;15378;3088;439;;;;
2017;1,50163E+14;Nicholson Technology Acad Elem Sch;590;437;10396;176452;15378;;;33;26;34;26
2017;1,50163E+14;Beaubien Elem School;1088;980;10396;176452;15378;12898;1959;47;34;47;34
2017;1,50163E+14;Beethoven Elem School;398;317;10396;176452;15378;3236;324;18;16;18;16
2017;1,50163E+14;Beidler Elem School;454;316;10396;176452;15378;3833;319;28;1;30;3
2017;1,50163E+14;Belding Elem School;517;440;10396;176452;15378;4300;882;31;17;31;17
2017;1,50163E+14;Bell Elem School;972;891;10396;176452;15378;8534;1759;54;41;58;45
2017;1,50163E+14;Bennett Elem School;334;283;10396;176452;15378;3022;305;14;1;14;1
2017;1,50163E+14;Black Magnet Elem School;449;400;10396;176452;15378;3971;400;24;13;24;13
2017;1,50163E+14;Blaine Elem School;805;665;10396;176452;15378;8919;1236;38;2;41;4
2017;1,50163E+14;Bond Elem School;329;0;10396;176452;15378;2557;0;17;0;17;0
2017;1,50163E+14;Boone Elem School;821;675;10396;176452;15378;8030;1883;38;20;40;22
2017;15016299025208C;LEARN Charter Schools;3191;0;10396;176452;15378;;;;;;
2017;1,50163E+14;Bradwell Comm Arts & Sci Elem Sch;743;561;10396;176452;15378;4619;575;33;16;33;16
2017;1,50163E+14;Haley Elem Academy;625;507;10396;176452;15378;6416;975;29;22;29;22
2017;1,50163E+14;Brennemann Elem School;416;356;10396;176452;15378;3245;709;26;2;27;3
2017;1,50163E+14;Brentano Elem Math & Science Acad;416;330;10396;176452;15378;3248;850;25;16;25;16
2017;1,50163E+14;Bridge Elem School;1030;875;10396;176452;15378;8304;1760;44;23;44;23
2017;1,50163E+14;Bright Elem School;295;242;10396;176452;15378;2126;243;16;1;16;1
2017;1,50163E+14;Brown  W Elem School;274;226;10396;176452;15378;2366;226;26;16;26;16
2017;1,50163E+14;Brownell Elem School;211;0;10396;176452;15378;1053;0;8;0;8;0
2017;1,50163E+14;Bouchet Elem Math & Science Acad;648;527;10396;176452;15378;5282;534;35;22;36;23
2017;1,50163E+14;Budlong Elem School;678;583;10396;176452;15378;6278;583;32;2;33;2
2017;1,50163E+14;Burbank Elem School;919;0;10396;176452;15378;8262;0;37;0;38;0
2017;1,50163E+14;Burke Elem School;438;0;10396;176452;15378;3716;0;27;0;27;0
2017;1,50163E+14;Burley Elem School;514;445;10396;176452;15378;4453;445;27;1;27;1
2017;1,50163E+14;Burnham Elem Inclusive Academy;572;460;10396;176452;15378;4544;471;29;12;30;13
2017;1,50163E+14;Castellanos Elem School;645;436;10396;176452;15378;6706;556;39;2;39;2
2017;1,50163E+14;Burnside Elem Scholastic Academy;482;423;10396;176452;15378;3755;844;28;3;29;4
2017;1,50163E+14;Burr Elem School;373;310;10396;176452;15378;4034;311;19;1;19;1
2017;1,50163E+14;Burroughs Elem School;448;394;10396;176452;15378;4707;394;20;1;20;1
2017;1,50163E+14;Brunson Math & Sci Specialty Elem;532;0;10396;176452;15378;4624;0;22;0;22;0
2017;1,50163E+14;Byrne Elem School;676;615;10396;176452;15378;8377;1227;37;21;39;21
2017;1,50163E+14;Caldwell Elem Acad of Math & Sci;260;0;10396;176452;15378;857;0;12;0;12;0
2017;1,50163E+14;Cameron Elem School;794;657;10396;176452;15378;6031;1264;36;2;38;4
2017;1,50163E+14;Canty Elem School;831;735;10396;176452;15378;9827;2158;39;3;42;5
2017;1,50163E+14;Carnegie Elem School;646;529;10396;176452;15378;4521;661;32;2;32;2
2017;1,50163E+14;Carroll Elem School;501;417;10396;176452;15378;4533;694;26;25;27;26
2017;1,50163E+14;Carter Elem School;436;370;10396;176452;15378;3970;398;28;13;28;13
2017;1,50163E+14;Cassell Elem School;428;381;10396;176452;15378;3437;765;22;2;23;3
2017;1,50163E+14;Cather Elem School;407;326;10396;176452;15378;2624;327;19;12;20;13
2017;1,50163E+14;Chalmers Elem Specialty School;392;300;10396;176452;15378;2852;488;24;7;25;7
2017;1,50163E+14;Chappell Elem School;531;452;10396;176452;15378;6020;904;36;2;36;2
2017;1,50163E+14;Chase Elem School;401;355;10396;176452;15378;3816;358;28;1;28;1
2017;1,50163E+14;Clay Elem School;602;520;10396;176452;15378;5674;573;29;12;30;12
2017;1,50163E+14;Cleveland Elem School;582;488;10396;176452;15378;4656;493;32;1;32;1
2017;1,50163E+14;Clinton Elem School;1238;1048;10396;176452;15378;11593;1895;53;39;53;39
2017;1,50163E+14;Clissold Elem School;527;464;10396;176452;15378;5106;464;34;2;36;4
2017;1,50163E+14;Coles Elem Language Academy;472;0;10396;176452;15378;4430;0;27;0;27;0
2017;1,50163E+14;Columbus Elem School;280;250;10396;176452;15378;2990;500;16;2;16;2
2017;1,50163E+14;Cook Elem School;396;318;10396;176452;15378;2550;318;21;20;21;20
2017;1,50163E+14;Coonley Elem School;960;826;10396;176452;15378;10804;1666;45;30;46;31
2017;1,50163E+14;Cooper Elem Dual Language Academy;460;386;10396;176452;15378;3861;770;24;19;24;19
2017;1,50163E+14;Corkery Elem School;534;413;10396;176452;15378;5054;825;28;18;28;18
2017;1,50163E+14;Crown Elem Comm Acd Fine Arts Ctr;299;237;10396;176452;15378;2154;238;17;1;17;1
2017;1,50163E+14;Darwin Elem School;483;416;10396;176452;15378;4772;416;26;15;27;16
2017;1,50163E+14;Davis N Elem School;719;618;10396;176452;15378;6930;619;34;1;34;1
2017;15016299025214C;Asian Human Services -Passage Chrtr;495;0;10396;176452;15378;;;;;;
2017;1,50163E+14;Dawes Elem School;1007;870;10396;176452;15378;8794;1274;39;35;39;35
2017;1,50163E+14;Deneen Elem School;569;76;10396;176452;15378;3090;76;26;1;26;1
2017;1,50163E+14;Dett Elem School;295;240;10396;176452;15378;1885;240;19;1;19;1
2017;1,50163E+14;Chopin Elem School;442;385;10396;176452;15378;3484;751;26;3;28;5
2017;1,50163E+14;Dever Elem School;769;680;10396;176452;15378;9296;2042;45;3;46;3
2017;1,50163E+14;Dewey Elem Academy of Fine Arts;372;151;10396;176452;15378;2146;151;21;1;21;1
2017;1,50163E+14;Disney Elem Magnet School;1504;1288;10396;176452;15378;18241;2874;73;40;76;43
2017;1,50163E+14;Dixon Elem School;561;520;10396;176452;15378;5890;520;29;22;29;22
2017;1,50163E+14;Dore Elem School;726;623;10396;176452;15378;6320;1254;35;5;35;5
2017;1,50163E+14;Drake Elem School;411;311;10396;176452;15378;3304;311;24;12;24;12
2017;1,50163E+14;Drummond Elem School;282;235;10396;176452;15378;2370;470;14;10;16;12
2017;1,50163E+14;Dubois Elem School;271;0;10396;176452;15378;1729;0;15;0;15;0
2017;1,50163E+14;Dulles Elem School;682;388;10396;176452;15378;3955;388;32;25;32;25
2017;1,50163E+14;Dunne Technology Acad Elem Sch;240;0;10396;176452;15378;1172;0;9;0;9;0
2017;1,50163E+14;Dvorak Technology Acad Elem Sch;392;320;10396;176452;15378;3359;685;22;15;22;15
2017;15016299025217C;Chicago Math & Sci Elem Charter;625;0;10396;176452;15378;85;0;;;;
2017;1,50163E+14;Earle Elem School;447;0;10396;176452;15378;2710;0;25;0;25;0
2017;1,50163E+14;Eberhart Elem School;1477;1266;10396;176452;15378;13773;1656;62;51;63;52
2017;1,50163E+14;Ebinger Elem School;812;635;10396;176452;15378;8545;1236;37;3;40;5
2017;1,50163E+14;Edgebrook Elem School;522;456;10396;176452;15378;4842;734;21;11;21;11
2017;1,50163E+14;Edison Elem Regional Gifted Cntr;277;244;10396;176452;15378;2362;244;13;9;15;11
2017;1,50163E+14;Edwards Elem School;1429;1210;10396;176452;15378;15493;1903;61;45;62;46
2017;1,50163E+14;Ellington Elem School;630;457;10396;176452;15378;6348;856;31;2;32;3
2017;15016299025218C;Namaste Elem Charter School;487;0;10396;176452;15378;;;;;;
2017;1,50163E+14;Ericson Elem Scholastic Academy;417;0;10396;176452;15378;3282;0;22;0;22;0
